0 1:2451.557000 2:46.225070 3:-50.072210 4:-33.134595 5:-19.451114 6:-1.874160 7:2.166899 8:-11.778152 9:-22.861128 10:-10.756569 11:-14.233102 12:-14.468455 13:-26.063267 14:-11.079854 15:-5.910408 16:2.878613 17:5.594909 18:14.007124 19:16.307152 20:13.669360 21:14.035659 22:10.685233 23:14.644940 24:16.384429 25:14.055666 26:1.828676 27:-6.959276 28:-10.814455 29:-15.104471 30:-14.156883 31:-9.317637 32:0.851393 33:1.919282 34:2.391374 35:-0.088172 36:-9.021288 37:-8.007002 38:-3.014223 39:2.876897 40:7.332505 
5 1:2391.865134 2:57.257115 3:-15.703265 4:-11.086103 5:-13.487643 6:-31.334005 7:-20.733513 8:-16.324961 9:-25.435757 10:-0.659615 11:5.264803 12:-12.543427 13:-20.946604 14:-17.470859 15:-1.848429 16:9.624987 17:5.661818 18:-0.454481 19:3.804015 20:6.292314 21:7.883873 22:11.284138 23:13.446841 24:23.986507 25:23.241554 26:9.094709 27:-5.351038 28:-15.104577 29:-17.119412 30:-13.949274 31:-4.869696 32:-0.964203 33:2.511104 34:5.966633 35:2.607036 36:-6.204832 37:-11.790734 38:-4.988789 39:4.686499 40:6.677857 
16 1:2410.363023 2:63.888129 3:-27.462962 4:-8.136388 5:-5.795273 6:-26.777834 7:-12.266221 8:-7.404299 9:-17.598646 10:-3.170406 11:-0.586660 12:-18.022044 13:-24.376530 14:-19.990651 15:-3.615296 16:2.461224 17:5.286334 18:-6.519561 19:-8.493091 20:5.498827 21:10.733675 22:15.700678 23:12.513586 24:28.406680 25:31.281698 26:15.414265 27:2.702658 28:-12.853380 29:-20.864261 30:-16.437118 31:-8.757213 32:-2.111882 33:6.782457 34:12.570264 35:7.822868 36:1.085819 37:-4.011407 38:-2.346669 39:4.541152 40:5.103939 
23 1:2427.665959 2:-6.678578 3:49.206410 4:-26.515727 5:4.664031 6:-27.241132 7:-31.772035 8:-14.183935 9:-23.513420 10:-1.472029 11:-13.365726 12:-9.916928 13:-13.560365 14:-6.684562 15:-8.516095 16:-4.217971 17:-1.638978 18:0.513619 19:0.732032 20:-0.016881 21:-0.297863 22:16.024798 23:20.964418 24:22.140548 25:16.978823 26:8.983662 27:-0.081001 28:-11.288635 29:-15.384571 30:-17.753909 31:-12.435795 32:-4.961404 33:3.265682 34:2.191203 35:1.495745 36:-3.837072 37:-6.645705 38:-1.053716 39:-2.438392 40:-0.218735 
3 1:2403.293894 2:38.148079 3:0.267838 4:-0.491693 5:-18.395497 6:-27.574913 7:-24.660801 8:-22.915208 9:-23.930776 10:-2.616578 11:-22.387017 12:-10.953789 13:-13.238002 14:-18.663026 15:-20.308771 16:-3.677529 17:-5.013533 18:7.264403 19:0.899697 20:0.607082 21:15.562927 22:11.917095 23:20.566983 24:19.499330 25:18.033695 26:6.552407 27:-0.820834 28:-7.867264 29:-16.762689 30:-4.636809 31:0.932622 32:6.360084 33:14.541008 34:10.100885 35:-1.283760 36:-3.553506 37:-7.252399 38:-0.257491 39:7.991093 40:8.441639 
7 1:2406.411355 2:76.185358 3:-14.181860 4:-19.574970 5:-11.702030 6:-13.045443 7:-19.755876 8:-9.369218 9:-13.541185 10:-6.808669 11:-6.142275 12:-19.049551 13:-21.774809 14:-12.690013 15:-5.968705 16:-2.811869 17:4.737825 18:2.475888 19:-2.951680 20:-2.167061 21:3.059304 22:15.067167 23:17.841603 24:27.509538 25:28.449239 26:10.960814 27:-0.963780 28:-15.269009 29:-23.202271 30:-19.770896 31:-18.294108 32:-7.412746 33:7.184153 34:11.254537 35:5.607645 36:-1.769878 37:-4.511386 38:-1.794308 39:-0.249848 40:3.470833 
17 1:2413.627299 2:79.486597 3:-14.695352 4:-10.062668 5:-12.115281 6:-27.520956 7:-28.908432 8:-12.365599 9:-10.017194 10:-4.649170 11:-8.356594 12:-15.199240 13:-17.735933 14:-11.736379 15:-5.314651 16:-4.254859 17:-5.366938 18:4.289798 19:8.387526 20:3.853580 21:5.024042 22:15.342125 23:15.548625 24:18.257133 25:15.217277 26:7.961783 27:6.113588 28:-9.911654 29:-15.032755 30:-13.045814 31:-8.002623 32:1.990965 33:5.495415 34:5.639216 35:1.557567 36:-4.370828 37:-6.052288 38:-1.731174 39:7.334820 40:7.716194 
13 1:2409.189154 2:75.074312 3:-1.774603 4:-14.194823 5:-22.032887 6:-19.169764 7:-25.905849 8:-17.608400 9:-14.073826 10:-8.632842 11:-12.760586 12:-22.499446 13:-17.525907 14:-10.785547 15:-12.774559 16:-6.925271 17:5.824293 18:3.838647 19:2.359719 20:5.829762 21:9.924393 22:20.267035 23:20.428424 24:17.177219 25:20.597037 26:13.244247 27:-3.458544 28:-10.437652 29:-14.587641 30:-14.168217 31:-14.712972 32:-11.445377 33:3.722977 34:4.570710 35:4.232564 36:-4.398872 37:-6.308026 38:1.956603 39:3.136496 40:0.701642 
16 1:2394.709530 2:66.355920 3:-13.692220 4:-10.914374 5:-6.155489 6:-22.895300 7:-16.125785 8:-11.357496 9:-16.792294 10:-0.768084 11:4.194693 12:-19.447724 13:-28.356462 14:-20.990112 15:-2.216785 16:2.657744 17:5.631632 18:-5.192059 19:-10.330757 20:1.902915 21:11.432031 22:15.135768 23:12.056392 24:26.566022 25:31.070043 26:15.523847 27:4.255561 28:-12.798957 29:-21.509839 30:-16.812987 31:-8.637413 32:-1.510232 33:7.129999 34:13.598000 35:7.493038 36:-1.222320 37:-5.407590 38:-0.513039 39:4.744518 40:6.964055 
7 1:2405.343846 2:79.244257 3:-10.193106 4:-20.532783 5:-11.677460 6:-11.508886 7:-20.418019 8:-10.025170 9:-11.814271 10:-6.490738 11:-5.439110 12:-18.406269 13:-21.421464 14:-13.434245 15:-4.715127 16:-3.763282 17:4.341304 18:3.286936 19:-3.443446 20:-2.600573 21:3.233549 22:14.811385 23:15.408466 24:26.221528 25:27.467285 26:10.044427 27:-1.444607 28:-14.311206 29:-22.910200 30:-19.423413 31:-17.606068 32:-7.292614 33:6.588862 34:10.510695 35:4.997976 36:-2.754591 37:-4.555549 38:-1.908615 39:-0.254762 40:3.950100 
0 1:2447.113605 2:49.884275 3:-45.331992 4:-36.045454 5:-19.127385 6:-0.023299 7:2.839154 8:-12.180305 9:-22.237528 10:-9.941138 11:-11.041047 12:-14.893884 13:-25.331478 14:-11.153645 15:-5.978804 16:0.955353 17:5.017137 18:13.292194 19:16.462806 20:11.958252 21:14.749770 22:11.041281 23:14.426429 24:17.771799 25:15.139664 26:1.601164 27:-4.980653 28:-10.616172 29:-16.689027 30:-13.970459 31:-9.712607 32:-0.066617 33:1.876192 34:2.599489 35:-0.654882 36:-7.185503 37:-6.582679 38:-1.985026 39:4.280448 40:7.993250 
5 1:2375.751798 2:60.590265 3:-9.768758 4:-12.823487 5:-12.817397 6:-30.238794 7:-22.545393 8:-20.319469 9:-25.524565 10:2.028529 11:6.881442 12:-13.307886 13:-23.007862 14:-18.635330 15:-1.666932 16:10.367668 17:9.011660 18:-1.913690 19:2.289220 20:7.085644 21:7.975185 22:11.743019 23:14.665227 24:23.187954 25:23.915443 26:9.100180 27:-3.795872 28:-14.018825 29:-17.143849 30:-15.416151 31:-5.415155 32:0.181675 33:3.683057 34:8.488559 35:4.156802 36:-9.735871 37:-14.106705 38:-3.264479 39:6.780769 40:7.424695 
0 1:2443.084955 2:50.247456 3:-51.194239 4:-35.196253 5:-21.669262 6:-1.721203 7:2.612165 8:-13.346794 9:-23.788111 10:-9.680594 11:-12.930154 12:-15.306229 13:-25.557409 14:-10.229010 15:-6.924081 16:2.233371 17:6.928356 18:13.231832 19:18.006891 20:14.257852 21:15.378631 22:12.499817 23:15.503483 24:18.765722 25:15.839974 26:2.816984 27:-4.156501 28:-10.038397 29:-15.428848 30:-12.664884 31:-8.812358 32:1.259651 33:2.554874 34:3.032773 35:-0.338724 36:-7.170995 37:-6.435892 38:-1.684450 39:3.796668 40:7.767230 
20 1:2334.993726 2:94.435193 3:-20.210121 4:-18.773196 5:-32.903462 6:-27.805422 7:-29.875643 8:-9.999779 9:-18.733039 10:-25.248289 11:-13.135740 12:-7.363364 13:-5.998138 14:-5.840504 15:-7.634660 16:-8.828619 17:-6.113328 18:5.328407 19:11.546001 20:9.646841 21:9.955986 22:9.706262 23:19.640296 24:20.626506 25:16.579906 26:9.578723 27:2.624805 28:-13.021191 29:-21.196788 30:-18.053937 31:-6.855524 32:5.420988 33:4.945491 34:2.773756 35:-2.826630 36:-9.648117 37:-8.836418 38:-4.425218 39:4.350798 40:12.875842 
3 1:2398.598714 2:40.987531 3:-3.528053 4:-0.451284 5:-18.669792 6:-26.652933 7:-26.524544 8:-23.399318 9:-25.428403 10:-1.219504 11:-23.322707 12:-10.613644 13:-15.887528 14:-16.965175 15:-19.472431 16:-3.814139 17:-7.242362 18:8.958168 19:1.395209 20:-0.780404 21:15.080886 22:14.494842 23:21.700918 24:19.736942 25:16.852653 26:6.318055 27:-0.693923 28:-5.665349 29:-16.801529 30:-5.246035 31:1.175033 32:7.611520 33:14.706362 34:9.918068 35:-1.092216 36:-2.963788 37:-7.844410 38:-0.168061 39:8.547391 40:9.309051 
20 1:2329.128975 2:88.686674 3:-1.777446 4:-30.895255 5:-28.940974 6:-21.574241 7:-33.743795 8:-7.361526 9:-18.629302 10:-22.013244 11:-18.264680 12:-0.685629 13:-7.986329 14:-8.435385 15:-1.987367 16:-11.721759 17:-6.206192 18:3.503054 19:13.241244 20:7.613045 21:8.342371 22:10.380193 23:19.427595 24:20.180084 25:14.577959 26:12.282042 27:0.842721 28:-12.386105 29:-20.804608 30:-17.770940 31:-7.136092 32:5.192707 33:4.662081 34:1.928540 35:-1.113614 36:-8.797887 37:-10.227085 38:-3.993232 39:7.750321 40:10.705582 
11 1:2387.243078 2:86.356896 3:-13.135096 4:-17.357336 5:-16.927819 6:-24.615428 7:-34.115795 8:-14.845870 9:-11.482222 10:1.513596 11:-1.119727 12:-12.716389 13:-17.991298 14:-6.983562 15:-8.590611 16:-3.042396 17:3.340836 18:0.935897 19:4.396892 20:2.693898 21:4.719129 22:16.877491 23:18.433195 24:22.832866 25:19.121614 26:5.809743 27:1.521504 28:-11.610732 29:-15.986312 30:-15.579286 31:-14.005314 32:-6.905025 33:6.037576 34:7.492203 35:1.017397 36:-7.509122 37:-8.356155 38:1.675590 39:4.461513 40:10.429470 
14 1:2389.138427 2:73.695552 3:-13.622348 4:-22.769422 5:-16.704366 6:-7.411221 7:9.508039 8:18.025042 9:-11.385524 10:-10.197522 11:-3.782416 12:-10.944609 13:-18.717543 14:-15.989382 15:-14.935245 16:1.643316 17:14.090142 18:19.493194 19:11.680982 20:2.886944 21:-1.108484 22:10.264729 23:11.781746 24:14.202676 25:16.712090 26:8.676642 27:0.808163 28:-3.105857 29:0.491483 30:-13.568049 31:-12.804337 32:-3.611794 33:-2.301378 34:-3.399979 35:1.636062 36:7.372318 37:4.599624 38:-2.670120 39:-5.092451 40:-3.782819 
21 1:2393.181708 2:82.763597 3:5.767332 4:-4.652423 5:-7.678776 6:-5.520064 7:-15.559010 8:-14.343835 9:-17.332565 10:-9.284206 11:-1.418294 12:-4.307558 13:-18.041665 14:-20.866827 15:-10.036858 16:5.455573 17:0.898430 18:-11.742369 19:-5.401262 20:-0.519881 21:9.609852 22:17.938864 23:14.438993 24:20.975775 25:28.402226 26:13.995152 27:-1.058677 28:-12.888501 29:-16.556495 30:-12.210442 31:-8.206031 32:1.310784 33:7.283120 34:10.837382 35:10.096292 36:-3.088865 37:-8.016161 38:-4.249344 39:4.692190 40:9.138602 
0 1:2441.461823 2:50.268313 3:-49.494021 4:-36.868677 5:-21.956005 6:-1.756941 7:1.359745 8:-13.796628 9:-23.144611 10:-10.863223 11:-13.484870 12:-15.926543 13:-26.359518 14:-10.671815 15:-6.222851 16:1.759944 17:6.457371 18:14.098929 19:17.287101 20:13.701257 21:15.239176 22:12.223924 23:15.489152 24:18.944772 25:15.857889 26:2.955903 27:-3.949928 28:-9.429927 29:-14.447986 30:-12.569699 31:-8.900789 32:0.304088 33:2.508860 34:3.050520 35:-0.044684 36:-6.991300 37:-6.882579 38:-2.586555 39:3.500092 40:7.320610 
18 1:2436.355775 2:-18.853083 3:43.442582 4:-35.549774 5:-15.231833 6:-25.462001 7:-38.353253 8:-9.789979 9:-22.972532 10:-7.552097 11:-8.431451 12:-15.087760 13:-6.267925 14:-8.361191 15:-6.152361 16:-4.921873 17:-0.735967 18:7.287551 19:14.074069 20:6.388498 21:11.032865 22:15.707102 23:20.461002 24:11.684364 25:7.050654 26:2.375510 27:-2.576047 28:-12.291366 29:-14.668829 30:-14.311854 31:-1.962415 32:1.309149 33:5.638928 34:-1.348584 35:-6.655000 36:-10.514453 37:-8.720683 38:-5.836022 39:4.136065 40:5.234894 
11 1:2387.621288 2:81.536167 3:-20.624483 4:-16.585323 5:-20.156285 6:-29.488487 7:-33.757219 8:-17.294653 9:-13.606622 10:1.972932 11:-2.505248 12:-14.751686 13:-15.324308 14:-8.764330 15:-9.977999 16:-0.566876 17:3.338765 18:1.695717 19:5.382771 20:4.899791 21:5.823952 22:19.128123 23:20.032388 24:24.349925 25:21.008504 26:7.132650 27:1.683668 28:-11.299987 29:-14.201079 30:-16.425141 31:-14.005418 32:-6.205343 33:6.332657 34:6.462392 35:1.788243 36:-6.548769 37:-8.427947 38:1.662596 39:5.304404 40:10.027130 
23 1:2424.660072 2:-8.541407 3:51.872330 4:-27.673351 5:2.350101 6:-28.301591 7:-31.578628 8:-14.449288 9:-23.614517 10:-0.403387 11:-12.436324 12:-9.136451 13:-12.534415 14:-6.874819 15:-6.792989 16:-2.816862 17:-1.908825 18:1.299649 19:2.936497 20:2.332030 21:1.049180 22:16.412101 23:21.396552 24:22.956142 25:16.748551 26:8.056393 27:-0.553429 28:-12.913323 29:-16.366681 30:-17.177123 31:-14.337745 32:-7.463421 33:2.767782 34:0.772695 35:-0.683499 36:-5.576060 37:-7.059321 38:-1.107199 39:-3.578812 40:-0.491714 
21 1:2391.723981 2:75.603348 3:-9.501654 4:-8.252816 5:-4.878440 6:-15.415448 7:-22.233830 8:-19.279040 9:-23.954228 10:-12.000895 11:-4.690368 12:-14.465143 13:-21.214040 14:-20.100387 15:-14.552320 16:1.010915 17:-3.179640 18:-12.405663 19:-4.459956 20:-3.082323 21:5.147446 22:17.406407 23:17.360262 24:21.925062 25:28.137936 26:14.640890 27:2.288692 28:-11.163605 29:-17.186764 30:-10.729765 31:-6.185598 32:4.154338 33:10.045451 34:12.512547 35:12.837224 36:-1.143687 37:-6.862683 38:-3.876066 39:4.750287 40:10.855372 
7 1:2403.755793 2:77.922007 3:-16.110804 4:-17.349988 5:-12.305002 6:-13.689670 7:-18.346981 8:-9.562124 9:-14.503553 10:-5.110933 11:-6.194577 12:-20.600472 13:-21.307471 14:-12.124160 15:-6.291423 16:-2.947203 17:5.110377 18:1.203028 19:-2.001206 20:-2.770800 21:3.031805 22:15.093399 23:18.606483 24:27.396966 25:28.172909 26:11.290407 27:-0.967906 28:-15.446764 29:-23.258548 30:-20.816889 31:-19.067468 32:-6.337400 33:7.261969 34:11.067806 35:5.640289 36:-0.853523 37:-5.630193 38:-1.585904 39:0.188542 40:3.712768 
11 1:2389.278949 2:79.251851 3:-17.794119 4:-18.300327 5:-18.655825 6:-29.318325 7:-33.803348 8:-18.488721 9:-12.380357 10:0.914512 11:-1.850488 12:-13.622956 13:-16.166201 14:-8.818108 15:-9.090812 16:-1.635590 17:3.347290 18:2.634233 19:5.107123 20:4.093637 21:6.499151 22:18.234767 23:19.642134 24:24.536808 25:20.508386 26:7.076849 27:2.316204 28:-11.595396 29:-15.245603 30:-16.687148 31:-13.925893 32:-6.841238 33:6.320947 34:7.686641 35:0.638831 36:-7.644753 37:-8.584579 38:2.071398 39:5.062172 40:10.670573 
5 1:2372.199981 2:59.735547 3:-3.613969 4:-12.884096 5:-15.209936 6:-29.168815 7:-20.724214 8:-19.062179 9:-27.713677 10:1.585690 11:9.525411 12:-10.769425 13:-24.898227 14:-21.096988 15:-0.128465 16:11.883578 17:7.135864 18:-2.329750 19:4.382083 20:6.936389 21:6.614621 22:11.186527 23:14.470585 24:23.788486 25:24.880812 26:8.292069 27:-4.181333 28:-13.471354 29:-18.403801 30:-16.111509 31:-4.961873 32:0.850605 33:3.704211 34:7.853213 35:3.770069 36:-9.410529 37:-13.965849 38:-3.815563 39:7.185215 40:8.274336 
17 1:2405.447474 2:79.856829 3:-11.025477 4:-10.069029 5:-15.480974 6:-21.455319 7:-32.243759 8:-12.379719 9:-5.662669 10:-8.949678 11:-5.341998 12:-15.925244 13:-19.952756 14:-8.534164 15:-9.078553 16:-1.448118 17:-8.258784 18:4.961311 19:8.870638 20:1.034297 21:7.026379 22:13.419314 23:14.699067 24:18.405389 25:13.679193 26:7.230600 27:6.656455 28:-12.745346 29:-12.492085 30:-15.189828 31:-7.735843 32:2.200583 33:4.870425 34:6.124962 35:1.169736 36:-4.564970 37:-5.246746 38:-2.707559 39:7.481302 40:8.205043 
9 1:2390.098047 2:38.483369 3:14.871384 4:-1.056658 5:-21.460077 6:-15.570298 7:-30.290866 8:-11.212638 9:-21.831785 10:-13.151453 11:-8.959389 12:-9.906518 13:-16.929304 14:-19.481383 15:-8.074100 16:-9.920163 17:6.314053 18:-2.154424 19:1.351475 20:1.152949 21:6.416377 22:17.648409 23:22.196683 24:31.657767 25:22.408281 26:16.953093 27:-0.258495 28:-13.525153 29:-19.661632 30:-21.669550 31:-13.488746 32:-2.816609 33:6.345362 34:7.924842 35:7.760778 36:-1.486978 37:-3.759231 38:-2.123539 39:3.123779 40:4.107326 
10 1:2356.574912 2:77.619915 3:-4.546701 4:-32.349569 5:-21.850464 6:-12.153080 7:-31.352961 8:-28.390388 9:-16.109829 10:-0.421492 11:1.264543 12:-13.844615 13:-17.934473 14:-17.182406 15:-0.396636 16:-1.809682 17:6.729837 18:8.414016 19:2.660031 20:-1.469920 21:2.048818 22:8.177256 23:12.524516 24:23.983616 25:18.476067 26:8.385854 27:2.722413 28:-8.128637 29:-13.517923 30:-14.450881 31:-10.851992 32:-1.450319 33:1.199621 34:2.949252 35:1.317192 36:-4.493690 37:0.053837 38:-3.101577 39:-2.965177 40:-3.462948 
20 1:2336.037105 2:94.584968 3:-6.847729 4:-25.550898 5:-30.295201 6:-20.722359 7:-31.952508 8:-8.258271 9:-15.476176 10:-25.366047 11:-13.510539 12:-3.290238 13:-8.513608 14:-5.470324 15:-5.984277 16:-10.002771 17:-7.241848 18:4.537065 19:11.732389 20:9.167120 21:7.862317 22:9.636057 23:18.863067 24:19.284530 25:14.297096 26:10.874268 27:1.074783 28:-13.484620 29:-21.153121 30:-16.543536 31:-8.300031 32:5.998087 33:4.767907 34:1.891796 35:-2.125908 36:-9.013843 37:-10.533633 38:-3.266086 39:5.173287 40:11.454103 
1 1:2388.643602 2:84.091477 3:-2.283958 4:-14.497182 5:-15.585552 6:-18.788834 7:-26.921980 8:-13.527089 9:-15.204047 10:-6.516759 11:-6.548517 12:-22.924474 13:-25.662203 14:-21.844747 15:-13.684361 16:-3.075387 17:2.258009 18:-0.622664 19:-1.832373 20:2.833109 21:1.375444 22:6.499482 23:17.853960 24:18.558718 25:21.573584 26:13.768362 27:1.662242 28:-4.651411 29:-8.338900 30:-5.135911 31:-3.950966 32:-1.320559 33:9.792313 34:9.370411 35:5.776425 36:-1.354006 37:-5.333170 38:2.277137 39:4.063458 40:2.572658 
12 1:2410.627808 2:81.402093 3:-15.671855 4:-18.646929 5:-13.014550 6:-22.821018 7:-21.594582 8:-17.100411 9:-12.509710 10:-1.720053 11:-13.545734 12:-29.980242 13:-21.839755 14:-10.689449 15:-5.334650 16:-1.750366 17:7.643022 18:6.811616 19:3.812019 20:3.999150 21:5.690291 22:9.049980 23:13.274640 24:21.159100 25:17.723554 26:6.630259 27:-1.026507 28:-9.086762 29:-17.091567 30:-17.593177 31:-13.844561 32:-9.326073 33:3.213200 34:6.438884 35:-2.072815 36:-6.839489 37:-8.534267 38:-3.528487 39:1.325340 40:3.912227 
18 1:2444.491714 2:-20.484883 3:37.999249 4:-31.767901 5:-13.293888 6:-28.197232 7:-38.213940 8:-8.301790 9:-23.094748 10:-7.635128 11:-8.776634 12:-16.006634 13:-5.893025 14:-6.865516 15:-8.100376 16:-7.678937 17:1.577758 18:8.995096 19:10.370890 20:5.787310 21:14.244357 22:13.941192 23:17.598067 24:14.298188 25:8.111734 26:-0.330770 27:-2.115484 28:-11.384240 29:-15.653594 30:-14.061661 31:-1.693737 32:0.583779 33:5.930768 34:-0.778980 35:-6.935153 36:-10.362101 37:-8.289580 38:-6.385581 39:3.914699 40:6.472890 
1 1:2395.411481 2:81.507842 3:-2.582877 4:-15.752423 5:-16.559844 6:-18.750215 7:-27.124167 8:-16.108022 9:-14.006890 10:-5.492416 11:-6.149852 12:-21.148733 13:-24.109384 14:-21.369188 15:-10.561382 16:-0.583970 17:1.963574 18:2.655438 19:1.749564 20:1.452438 21:2.898365 22:8.988918 23:16.166476 24:19.944691 25:23.312774 26:12.435820 27:1.258089 28:-5.125360 29:-10.920783 30:-7.246764 31:-4.751296 32:-3.771527 33:6.755029 34:9.029659 35:3.520764 36:-3.590617 37:-4.389299 38:0.584652 39:1.358298 40:4.277190 
9 1:2389.570362 2:38.898145 3:-4.413483 4:-0.132597 5:-17.861978 6:-23.156681 7:-24.152140 8:-12.913593 9:-16.480818 10:-15.518839 11:-10.147581 12:-9.083021 13:-16.316329 14:-16.736389 15:-11.233191 16:-4.754742 17:3.681413 18:-0.456280 19:2.818712 20:4.532410 21:8.490748 22:22.242803 23:25.718662 24:30.427341 25:25.606738 26:14.941335 27:0.126882 28:-14.541117 29:-21.032657 30:-21.668136 31:-15.549303 32:-3.586021 33:2.445778 34:7.005759 35:6.859937 36:-1.264560 37:-1.146068 38:-3.857163 39:1.527165 40:4.218694 
9 1:2399.273621 2:38.858788 3:-0.072551 4:1.731041 5:-19.348189 6:-23.124862 7:-24.327177 8:-15.619103 9:-16.952765 10:-14.411937 11:-9.616141 12:-10.146365 13:-15.170937 14:-19.379395 15:-13.065638 16:-5.071286 17:2.089740 18:-1.089563 19:3.222855 20:3.700173 21:7.948439 22:19.305224 23:25.074525 24:31.103691 25:25.486012 26:15.262891 27:1.153646 28:-13.183940 29:-18.709945 30:-19.470796 31:-14.474142 32:-1.553283 33:4.311462 34:6.735157 35:8.445298 36:0.136726 37:-0.268263 38:-1.524655 39:4.009657 40:2.919485 
16 1:2404.043482 2:61.485092 3:-19.419378 4:-8.681156 5:-8.396181 6:-23.858827 7:-14.298483 8:-12.757687 9:-16.484502 10:-2.751806 11:-0.663385 12:-17.446427 13:-26.257374 14:-21.077847 15:-3.053002 16:4.078001 17:7.231669 18:-7.153587 19:-8.736211 20:3.722399 21:10.092417 22:14.513480 23:14.387542 24:28.410878 25:32.140073 26:16.811948 27:3.933410 28:-10.473188 29:-21.418775 30:-16.517177 31:-6.180521 32:-0.705606 33:7.513629 34:14.204326 35:9.802725 36:-0.836376 37:-4.643060 38:-1.785135 39:4.982761 40:5.926326 
13 1:2433.523931 2:67.582455 3:-12.043391 4:-8.424686 5:-18.361065 6:-24.476833 7:-24.457887 8:-15.092622 9:-14.978642 10:-9.400855 11:-14.031399 12:-20.924254 13:-16.061341 14:-14.353243 15:-14.062702 16:-4.617924 17:4.526061 18:2.484773 19:1.652478 20:7.540359 21:9.957146 22:19.137556 23:21.271831 24:19.206623 25:21.498564 26:11.699467 27:-2.677115 28:-9.127237 29:-15.820886 30:-14.705572 31:-14.088160 32:-10.717070 33:3.161881 34:4.622799 35:3.122959 36:-2.624989 37:-4.352164 38:0.656215 39:2.863540 40:2.240772 
14 1:2375.650283 2:61.513003 3:-38.378856 4:-26.568559 5:-22.753690 6:-21.404497 7:2.113884 8:7.481908 9:-18.347774 10:-17.946697 11:-13.423892 12:-17.624303 13:-20.429677 14:-22.968570 15:-19.449830 16:0.876354 17:13.408173 18:15.765146 19:10.250261 20:4.484883 21:-2.539310 22:6.232529 23:12.809901 24:14.832281 25:13.129951 26:8.483796 27:2.038624 28:-5.727669 29:-4.422184 30:-12.202256 31:-13.172821 32:-7.052990 33:-3.360006 34:-2.671450 35:2.819343 36:5.862614 37:2.166080 38:-1.112024 39:-6.060945 40:-4.925476 
20 1:2372.640271 2:75.700813 3:-24.187140 4:-13.721692 5:-29.283223 6:-32.281917 7:-25.260664 8:-11.946466 9:-19.812667 10:-18.379537 11:-17.722522 12:-8.889006 13:-1.815494 14:-6.769851 15:-9.136219 16:-5.994151 17:-6.673170 18:6.250686 19:8.692856 20:8.620764 21:12.348855 22:12.356925 23:15.539426 24:20.355522 25:17.872859 26:8.657406 27:0.469313 28:-12.580417 29:-21.025733 30:-16.734456 31:-7.816615 32:1.745167 33:6.646326 34:2.512202 35:-4.172986 36:-8.587994 37:-10.029005 38:-2.815141 39:4.150842 40:9.394607 
15 1:2404.691769 2:59.001295 3:-31.544730 4:-14.381557 5:-24.953700 6:-31.040175 7:-20.656915 8:-8.789080 9:-19.385763 10:-5.383080 11:-0.813305 12:-6.971616 13:-15.789295 14:-14.740546 15:-5.094898 16:8.228433 17:10.503272 18:6.944326 19:5.973944 20:4.358922 21:7.086701 22:16.327080 23:13.319910 24:17.027061 25:23.539330 26:11.896064 27:-1.836408 28:-8.991323 29:-14.308648 30:-13.755790 31:-7.273812 32:-1.676101 33:3.162309 34:7.518941 35:1.483693 36:-7.841444 37:-13.445755 38:-1.773724 39:6.623185 40:7.913960 
9 1:2413.849097 2:37.490967 3:-14.940496 4:3.961775 5:-13.552629 6:-26.299177 7:-26.100245 8:-13.099030 9:-16.065900 10:-13.123607 11:-13.004757 12:-11.877427 13:-13.082636 14:-14.948564 15:-12.938256 16:-5.607523 17:2.363208 18:-1.564953 19:2.892908 20:6.605960 21:7.793691 22:17.903324 23:26.559282 24:33.922179 25:24.591027 26:13.749936 27:0.697775 28:-12.489334 29:-19.576804 30:-22.700462 31:-17.069949 32:-1.369595 33:3.156085 34:6.181034 35:7.677467 36:0.853435 37:-0.278640 38:-1.985333 39:3.056944 40:3.837232 
14 1:2356.855494 2:70.119122 3:-35.637295 4:-31.729568 5:-24.269402 6:-20.891333 7:2.660461 8:8.185767 9:-20.402676 10:-17.812560 11:-11.819057 12:-18.428077 13:-23.148010 14:-21.057189 15:-17.826876 16:-1.283240 17:11.924520 18:18.473571 19:8.599114 20:2.557701 21:-0.731746 22:8.528988 23:11.394727 24:14.921713 25:17.051494 26:7.594447 27:1.599901 28:-4.376000 29:-1.391483 30:-14.766210 31:-14.327517 32:-5.343560 33:-3.267021 34:-2.947151 35:0.654381 36:7.454603 37:3.042816 38:-3.507635 39:-6.598656 40:-3.313001 
21 1:2391.808573 2:77.128501 3:-12.293968 4:-8.475402 5:-6.559562 6:-15.838303 7:-21.206495 8:-18.116215 9:-23.976830 10:-12.511809 11:-4.962529 12:-13.306211 13:-20.344589 14:-20.054260 15:-13.162357 16:2.355502 17:-1.595256 18:-12.090136 19:-3.055715 20:-1.219494 21:6.762427 22:17.330313 23:18.471022 24:22.341747 25:27.773257 26:13.396090 27:1.557212 28:-12.635352 29:-17.762155 30:-10.913984 31:-7.654156 32:3.290021 33:8.560253 34:10.751343 35:12.208435 36:-1.607555 37:-8.413382 38:-4.815793 39:3.520375 40:9.949112 
